sim,3,1,12,390,470
sim,3,1,12,390,320
sim,3,1,12,390,460
sim,3,1,12,390,330
sim,3,1,12,390,310
sim,3,1,12,390,430
sim,3,1,12,390,510
sim,3,1,12,390,280
sim,3,1,12,390,290
sim,3,1,13,190,320
sim,3,1,13,120,320
sim,3,1,13,200,320
sim,3,1,13,180,320
sim,3,1,13,100,320
sim,3,1,13,150,320
sim,3,1,13,140,320
sim,3,1,13,110,320
sim,3,1,13,130,320
sim,3,1,13,170,320
sim,3,1,14,300,0
sim,3,1,14,290,0
sim,3,1,14,300,60
sim,3,1,14,300,90
sim,3,1,14,300,40
sim,3,1,14,300,100
sim,3,1,14,300,50
sim,3,1,14,300,30
sim,3,1,14,300,10
sim,3,1,14,300,70
sim,3,1,15,700,390
sim,3,1,15,710,390
sim,3,1,15,690,390
sim,3,1,15,700,0
sim,3,1,15,570,390
sim,3,1,15,360,420
sim,3,1,15,590,230
sim,3,1,15,710,0
sim,3,1,15,590,390
sim,3,1,15,580,390
sim,3,1,16,20,100
sim,3,1,16,20,110
sim,3,1,16,670,100
sim,3,1,16,10,100
sim,3,1,16,710,100
sim,3,1,16,30,100
sim,3,1,16,720,100
sim,3,1,16,700,100
sim,3,1,16,730,100
sim,3,1,16,20,650
sim,3,1,17,400,610
sim,3,1,17,400,600
sim,3,1,17,400,650
sim,3,1,17,400,660
sim,3,1,17,410,610
sim,3,1,17,400,620
sim,3,1,17,400,690
sim,3,1,17,400,680
sim,3,1,17,400,640
sim,3,1,17,400,630
sim,3,1,18,580,210
sim,3,1,18,590,210
sim,3,1,18,570,210
sim,3,1,18,560,210
sim,3,1,18,610,210
sim,3,1,18,580,150
sim,3,1,18,620,210
sim,3,1,18,590,150
sim,3,1,18,640,210
sim,3,1,18,570,150
sim,3,1,19,340,360
sim,3,1,19,340,480
sim,3,1,19,320,360
sim,3,1,19,320,480
sim,3,1,19,350,480
sim,3,1,19,370,480
sim,3,1,19,330,480
sim,3,1,19,370,390
sim,3,1,19,340,390
sim,3,1,19,340,380
sim,3,1,20,170,610
sim,3,1,20,170,580
sim,3,1,20,160,590
sim,3,1,20,170,590
sim,3,1,20,160,610
sim,3,1,20,170,560
sim,3,1,20,160,580
sim,3,1,20,170,550
sim,3,1,20,170,570
sim,3,1,20,180,580
sim,3,1,21,400,720
sim,3,1,21,360,300
sim,3,1,21,400,710
sim,3,1,21,360,410
sim,3,1,21,360,320
sim,3,1,21,360,310
sim,3,1,21,360,400
sim,3,1,21,400,740
sim,3,1,21,360,420
sim,3,1,21,360,290
sim,3,1,22,570,300
sim,3,1,22,560,300
sim,3,1,22,540,300
sim,3,1,22,530,300
sim,3,1,22,550,300
sim,3,1,22,510,300
sim,3,1,22,660,300
sim,3,1,22,500,300
sim,3,1,22,680,300
sim,3,1,22,570,310
sim,3,1,23,190,740
sim,3,1,23,190,750
sim,3,1,23,710,500
sim,3,1,23,710,420
sim,3,1,23,200,750
sim,3,1,23,220,750
sim,3,1,23,200,740
sim,3,1,23,730,420
sim,3,1,23,710,490
sim,3,1,23,700,420
sim,3,1,24,720,90
sim,3,1,24,720,30
sim,3,1,24,720,20
sim,3,1,24,720,40
sim,3,1,24,720,50
sim,3,1,24,720,140
sim,3,1,24,720,80
sim,3,1,24,720,60
sim,3,1,24,720,70
sim,3,1,24,720,150
sim,3,1,25,50,470
sim,3,1,25,50,480
sim,3,1,25,610,470
sim,3,1,25,50,460
sim,3,1,25,60,470
sim,3,1,25,610,460
sim,3,1,25,610,450
sim,3,1,25,610,560
sim,3,1,25,60,460
sim,3,1,25,50,450
sim,3,1,26,290,470
sim,3,1,26,290,660
sim,3,1,26,290,670
sim,3,1,26,290,630
sim,3,1,26,290,410
sim,3,1,26,290,480
sim,3,1,26,290,680
sim,3,1,26,290,650
sim,3,1,26,290,500
sim,3,1,26,290,490
sim,3,1,27,370,380
sim,3,1,27,360,380
sim,3,1,27,390,380
sim,3,1,27,380,380
sim,3,1,27,350,380
sim,3,1,27,180,350
sim,3,1,27,170,350
sim,3,1,27,210,350
sim,3,1,27,210,340
sim,3,1,27,400,380
sim,3,1,28,50,500
sim,3,1,28,60,500
sim,3,1,28,70,500
sim,3,1,28,50,510
sim,3,1,28,40,500
sim,3,1,28,30,500
sim,3,1,28,70,510
sim,3,1,28,60,510
sim,3,1,28,640,500
sim,3,1,28,50,750
sim,3,1,29,460,430
sim,3,1,29,460,440
sim,3,1,29,490,430
sim,3,1,29,480,430
sim,3,1,29,150,250
sim,3,1,29,460,450
sim,3,1,29,470,430
sim,3,1,29,150,240
sim,3,1,29,470,440
sim,3,1,29,480,440
sim,3,1,30,440,630
sim,3,1,30,440,600
sim,3,1,30,440,640
sim,3,1,30,440,620
sim,3,1,30,430,600
sim,3,1,30,680,580
sim,3,1,30,430,630
sim,3,1,30,440,610
sim,3,1,30,150,580
sim,3,1,30,690,730
sim,3,1,31,730,130
sim,3,1,31,730,140
sim,3,1,31,730,160
sim,3,1,31,690,160
sim,3,1,31,690,130
sim,3,1,31,690,150
sim,3,1,31,730,150
sim,3,1,31,690,140
sim,3,1,31,20,90
sim,3,1,31,250,70
sim,3,1,32,570,360
sim,3,1,32,690,630
sim,3,1,32,570,630
sim,3,1,32,590,630
sim,3,1,32,620,630
sim,3,1,32,580,360
sim,3,1,32,590,360
sim,3,1,32,510,360
sim,3,1,32,610,630
sim,3,1,32,580,630
sim,3,1,33,340,60
sim,3,1,33,340,360
sim,3,1,33,340,70
sim,3,1,33,340,100
sim,3,1,33,340,30
sim,3,1,33,340,40
sim,3,1,33,340,170
sim,3,1,33,340,50
sim,3,1,33,340,110
sim,3,1,33,340,80
sim,3,1,34,530,660
sim,3,1,34,530,740
sim,3,1,34,530,650
sim,3,1,34,530,730
sim,3,1,34,530,750
sim,3,1,34,530,710
sim,3,1,34,530,720
sim,3,1,34,530,560
sim,3,1,34,530,550
sim,3,1,34,530,690
sim,3,1,35,140,430
sim,3,1,35,140,440
sim,3,1,35,140,450
sim,3,1,35,150,430
sim,3,1,35,140,650
sim,3,1,35,750,420
sim,3,1,35,150,440
sim,3,1,35,750,650
sim,3,1,35,150,450
sim,3,1,35,140,380
sim,3,1,36,740,660
sim,3,1,36,710,660
sim,3,1,36,720,660
sim,3,1,36,670,660
sim,3,1,36,650,660
sim,3,1,36,660,660
sim,3,1,36,660,400
sim,3,1,36,640,660
sim,3,1,36,640,400
sim,3,1,36,610,660
sim,3,1,38,340,370
sim,3,1,38,360,370
sim,3,1,38,350,370
sim,3,1,38,370,370
sim,3,1,38,370,340
sim,3,1,38,360,340
sim,3,1,38,370,350
sim,3,1,38,340,340
sim,3,1,38,480,340
sim,3,1,38,290,370
sim,3,1,39,740,110
sim,3,1,39,740,120
sim,3,1,39,240,110
sim,3,1,39,280,110
sim,3,1,39,730,110
sim,3,1,39,390,40
sim,3,1,39,240,140
sim,3,1,39,390,30
sim,3,1,39,440,140
sim,3,1,39,240,120
sim,3,1,40,620,730
sim,3,1,40,690,730
sim,3,1,40,680,730
sim,3,1,40,610,730
sim,3,1,40,750,730
sim,3,1,40,740,730
sim,3,1,40,240,660
sim,3,1,40,250,660
sim,3,1,40,240,130
sim,3,1,40,750,720
sim,3,1,41,30,160
sim,3,1,41,30,0
sim,3,1,41,20,160
sim,3,1,41,30,10
sim,3,1,41,30,20
sim,3,1,41,670,160
sim,3,1,41,20,20
sim,3,1,41,670,10
sim,3,1,41,0,50
sim,3,1,41,0,60
sim,3,1,42,210,600
sim,3,1,42,210,670
sim,3,1,42,210,590
sim,3,1,42,210,640
sim,3,1,42,210,630
sim,3,1,42,560,750
sim,3,1,42,560,740
sim,3,1,42,210,660
sim,3,1,42,210,650
sim,3,1,42,210,680
sim,3,1,43,160,250
sim,3,1,43,160,240
sim,3,1,43,150,240
sim,3,1,43,150,250
sim,3,1,43,150,490
sim,3,1,43,150,260
sim,3,1,43,150,540
sim,3,1,43,150,310
sim,3,1,43,150,500
sim,3,1,43,150,290
sim,3,1,44,190,0
sim,3,1,44,180,0
sim,3,1,44,720,30
sim,3,1,44,70,30
sim,3,1,44,170,0
sim,3,1,44,190,10
sim,3,1,44,730,30
sim,3,1,44,150,0
sim,3,1,44,70,0
sim,3,1,44,190,30
sim,3,1,45,720,740
sim,3,1,45,630,740
sim,3,1,45,620,740
sim,3,1,45,520,740
sim,3,1,45,680,740
sim,3,1,45,740,740
sim,3,1,45,610,740
sim,3,1,45,570,740
sim,3,1,45,640,740
sim,3,1,45,560,740
sim,3,1,46,600,570
sim,3,1,46,690,570
sim,3,1,46,410,570
sim,3,1,46,470,570
sim,3,1,46,490,570
sim,3,1,46,480,570
sim,3,1,46,450,570
sim,3,1,46,460,570
sim,3,1,46,430,570
sim,3,1,46,440,570
sim,3,1,47,220,430
sim,3,1,47,220,400
sim,3,1,47,220,380
sim,3,1,47,220,390
sim,3,1,47,230,430
sim,3,1,47,240,390
sim,3,1,47,220,440
sim,3,1,47,220,450
sim,3,1,47,140,430
sim,3,1,47,230,380
sim,3,1,48,180,710
sim,3,1,48,240,710
sim,3,1,48,270,710
sim,3,1,48,230,710
sim,3,1,48,250,710
sim,3,1,48,190,710
sim,3,1,48,260,710
sim,3,1,48,240,720
sim,3,1,48,270,720
sim,3,1,48,180,720
sim,3,1,49,290,620
sim,3,1,49,290,630
sim,3,1,49,290,480
sim,3,1,49,290,610
sim,3,1,49,290,640
sim,3,1,49,280,620
sim,3,1,49,280,480
sim,3,1,49,300,480
sim,3,1,49,280,630
sim,3,1,49,300,610
sim,3,1,50,260,750
sim,3,1,50,260,530
sim,3,1,50,240,530
sim,3,1,50,260,740
sim,3,1,50,260,730
sim,3,1,50,250,530
sim,3,1,50,230,750
sim,3,1,50,240,750
sim,3,1,50,260,710
sim,3,1,50,250,750
sim,3,1,51,130,440
sim,3,1,51,130,430
sim,3,1,51,130,540
sim,3,1,51,130,530
sim,3,1,51,130,520
sim,3,1,51,130,460
sim,3,1,51,130,450
sim,3,1,51,120,440
sim,3,1,51,110,440
sim,3,1,51,130,480
sim,3,1,52,220,70
sim,3,1,52,220,80
sim,3,1,52,160,70
sim,3,1,52,510,750
sim,3,1,52,230,70
sim,3,1,52,20,750
sim,3,1,52,230,80
sim,3,1,52,240,80
sim,3,1,52,360,0
sim,3,1,52,240,70
sim,3,1,53,380,470
sim,3,1,53,380,480
sim,3,1,53,180,260
sim,3,1,53,380,460
sim,3,1,53,440,300
sim,3,1,53,210,460
sim,3,1,53,390,470
sim,3,1,53,450,470
sim,3,1,53,180,530
sim,3,1,53,410,300
sim,3,1,54,50,30
sim,3,1,54,50,40
sim,3,1,54,40,30
sim,3,1,54,470,30
sim,3,1,54,40,40
sim,3,1,54,470,40
sim,3,1,54,60,30
sim,3,1,54,80,40
sim,3,1,54,80,30
sim,3,1,54,450,30
sim,3,1,55,360,350
sim,3,1,55,360,340
sim,3,1,55,380,350
sim,3,1,55,280,340
sim,3,1,55,360,360
sim,3,1,55,270,340
sim,3,1,55,280,350
sim,3,1,55,270,350
sim,3,1,55,380,340
sim,3,1,55,370,350
sim,3,1,56,20,210
sim,3,1,56,20,380
sim,3,1,56,20,390
sim,3,1,56,20,400
sim,3,1,56,20,580
sim,3,1,56,20,200
sim,3,1,56,20,440
sim,3,1,56,20,470
sim,3,1,56,20,220
sim,3,1,56,20,620
sim,3,1,57,70,120
sim,3,1,57,70,110
sim,3,1,57,380,240
sim,3,1,57,380,250
sim,3,1,57,370,250
sim,3,1,57,380,220
sim,3,1,57,370,240
sim,3,1,57,60,120
sim,3,1,57,360,250
sim,3,1,57,380,230
sim,3,1,58,250,240
sim,3,1,58,160,240
sim,3,1,58,260,240
sim,3,1,58,250,250
sim,3,1,58,640,580
sim,3,1,58,640,460
sim,3,1,58,110,240
sim,3,1,58,270,240
sim,3,1,58,110,250
sim,3,1,58,180,240
sim,3,1,59,10,340
sim,3,1,59,10,350
sim,3,1,59,20,340
sim,3,1,59,20,350
sim,3,1,59,10,420
sim,3,1,59,530,340
sim,3,1,59,20,420
sim,3,1,59,10,360
sim,3,1,59,10,380
sim,3,1,59,20,360
sim,3,1,60,710,180
sim,3,1,60,710,500
sim,3,1,60,710,300
sim,3,1,60,710,10
sim,3,1,60,710,470
sim,3,1,60,710,190
sim,3,1,60,710,40
sim,3,1,60,710,60
sim,3,1,60,710,720
sim,3,1,60,710,30
sim,3,1,61,340,60
sim,3,1,61,350,60
sim,3,1,61,340,70
sim,3,1,61,350,70
sim,3,1,61,340,80
sim,3,1,61,340,100
sim,3,1,61,340,90
sim,3,1,61,350,100
sim,3,1,61,350,80
sim,3,1,61,340,740
sim,3,1,62,390,110
sim,3,1,62,400,100
sim,3,1,62,240,110
sim,3,1,62,400,120
sim,3,1,62,370,120
sim,3,1,62,380,110
sim,3,1,62,410,110
sim,3,1,62,370,110
sim,3,1,62,410,120
sim,3,1,62,410,100
sim,3,1,63,10,190
sim,3,1,63,10,200
sim,3,1,63,60,480
sim,3,1,63,10,180
sim,3,1,63,40,590
sim,3,1,63,10,210
sim,3,1,63,60,470
sim,3,1,63,60,190
sim,3,1,63,60,200
sim,3,1,63,0,460
sim,3,1,64,660,730
sim,3,1,64,660,490
sim,3,1,64,660,740
sim,3,1,64,660,100
sim,3,1,64,660,690
sim,3,1,64,660,750
sim,3,1,64,660,480
sim,3,1,64,660,530
sim,3,1,64,660,210
sim,3,1,64,660,670
sim,3,1,65,170,700
sim,3,1,65,130,700
sim,3,1,65,100,700
sim,3,1,65,150,700
sim,3,1,65,120,700
sim,3,1,65,140,700
sim,3,1,65,160,700
sim,3,1,65,90,700
sim,3,1,65,110,700
sim,3,1,65,190,710
sim,3,1,66,420,150
sim,3,1,66,410,150
sim,3,1,66,440,150
sim,3,1,66,400,150
sim,3,1,66,430,150
sim,3,1,66,340,150
sim,3,1,66,360,150
sim,3,1,66,150,280
sim,3,1,66,350,150
sim,3,1,66,120,280
sim,3,1,67,600,300
sim,3,1,67,600,290
sim,3,1,67,600,310
sim,3,1,67,600,280
sim,3,1,67,590,280
sim,3,1,67,610,280
sim,3,1,67,610,300
sim,3,1,67,590,290
sim,3,1,67,610,310
sim,3,1,67,590,300
sim,3,1,68,150,590
sim,3,1,68,610,750
sim,3,1,68,570,750
sim,3,1,68,620,750
sim,3,1,68,580,750
sim,3,1,68,550,750
sim,3,1,68,600,750
sim,3,1,68,590,750
sim,3,1,68,480,750
sim,3,1,68,140,590
sim,3,1,69,250,600
sim,3,1,69,180,600
sim,3,1,69,270,600
sim,3,1,69,640,160
sim,3,1,69,410,600
sim,3,1,69,360,600
sim,3,1,69,650,160
sim,3,1,69,170,600
sim,3,1,69,470,160
sim,3,1,69,310,600
sim,3,1,70,400,90
sim,3,1,70,390,90
sim,3,1,70,170,90
sim,3,1,70,240,10
sim,3,1,70,100,90
sim,3,1,70,210,90
sim,3,1,70,230,90
sim,3,1,70,400,690
sim,3,1,70,390,690
sim,3,1,70,270,730
sim,3,1,71,640,360
sim,3,1,71,740,360
sim,3,1,71,550,360
sim,3,1,71,730,360
sim,3,1,71,640,350
sim,3,1,71,650,350
sim,3,1,71,730,350
sim,3,1,71,550,350
sim,3,1,71,560,360
sim,3,1,71,650,360
sim,3,1,72,640,80
sim,3,1,72,640,70
sim,3,1,72,630,110
sim,3,1,72,630,100
sim,3,1,72,640,110
sim,3,1,72,640,100
sim,3,1,72,630,70
sim,3,1,72,640,60
sim,3,1,72,630,80
sim,3,1,72,630,60
sim,3,1,73,40,650
sim,3,1,73,40,730
sim,3,1,73,40,740
sim,3,1,73,40,750
sim,3,1,73,40,720
sim,3,1,73,40,580
sim,3,1,73,40,710
sim,3,1,73,40,640
sim,3,1,73,40,700
sim,3,1,73,40,550
sim,3,1,74,220,440
sim,3,1,74,220,450
sim,3,1,74,190,460
sim,3,1,74,190,110
sim,3,1,74,190,470
sim,3,1,74,190,100
sim,3,1,74,190,60
sim,3,1,74,190,70
sim,3,1,74,190,120
sim,3,1,74,190,90
sim,3,1,75,270,520
sim,3,1,75,240,520
sim,3,1,75,270,530
sim,3,1,75,250,520
sim,3,1,75,240,530
sim,3,1,75,220,0
sim,3,1,75,250,530
sim,3,1,75,260,530
sim,3,1,75,260,520
sim,3,1,75,240,320
sim,3,1,76,440,260
sim,3,1,76,440,250
sim,3,1,76,440,160
sim,3,1,76,430,260
sim,3,1,76,440,230
sim,3,1,76,410,250
sim,3,1,76,440,180
sim,3,1,76,430,250
sim,3,1,76,440,150
sim,3,1,76,410,260
sim,3,1,77,340,530
sim,3,1,77,350,530
sim,3,1,77,320,530
sim,3,1,77,300,530
sim,3,1,77,330,530
sim,3,1,77,310,530
sim,3,1,77,340,550
sim,3,1,77,350,550
sim,3,1,77,220,530
sim,3,1,77,330,550
sim,3,1,78,170,300
sim,3,1,78,170,310
sim,3,1,78,160,300
sim,3,1,78,150,300
sim,3,1,78,160,310
sim,3,1,78,160,430
sim,3,1,78,170,320
sim,3,1,78,170,430
sim,3,1,78,180,310
sim,3,1,78,150,310
sim,3,1,79,130,120
sim,3,1,79,410,730
sim,3,1,79,370,280
sim,3,1,79,160,580
sim,3,1,79,410,580
sim,3,1,79,370,270
sim,3,1,79,380,730
sim,3,1,79,400,110
sim,3,1,79,410,600
sim,3,1,79,370,240
sim,3,1,80,550,150
sim,3,1,80,550,20
sim,3,1,80,550,30
sim,3,1,80,550,180
sim,3,1,80,550,10
sim,3,1,80,540,20
sim,3,1,80,670,150
sim,3,1,80,540,150
sim,3,1,80,550,160
sim,3,1,80,550,170
sim,3,1,81,630,50
sim,3,1,81,640,50
sim,3,1,81,680,60
sim,3,1,81,640,60
sim,3,1,81,630,60
sim,3,1,81,690,60
sim,3,1,81,680,10
sim,3,1,81,700,60
sim,3,1,81,680,50
sim,3,1,81,630,40
sim,3,1,82,10,0
sim,3,1,82,480,690
sim,3,1,82,80,750
sim,3,1,82,690,750
sim,3,1,82,740,690
sim,3,1,82,520,690
sim,3,1,82,520,750
sim,3,1,82,410,690
sim,3,1,82,740,750
sim,3,1,82,480,150
sim,3,1,83,250,370
sim,3,1,83,270,570
sim,3,1,83,160,470
sim,3,1,83,160,370
sim,3,1,83,160,380
sim,3,1,83,250,470
sim,3,1,83,270,730
sim,3,1,83,270,370
sim,3,1,83,210,370
sim,3,1,83,270,600
sim,3,1,84,350,340
sim,3,1,84,350,320
sim,3,1,84,350,330
sim,3,1,84,350,350
sim,3,1,84,330,320
sim,3,1,84,330,350
sim,3,1,84,330,340
sim,3,1,84,330,330
sim,3,1,84,350,310
sim,3,1,84,340,320
sim,3,1,85,640,110
sim,3,1,85,630,120
sim,3,1,85,630,240
sim,3,1,85,630,110
sim,3,1,85,640,120
sim,3,1,85,640,130
sim,3,1,85,630,210
sim,3,1,85,630,130
sim,3,1,85,640,210
sim,3,1,85,640,240
sim,3,1,86,190,600
sim,3,1,86,210,500
sim,3,1,86,180,580
sim,3,1,86,210,600
sim,3,1,86,180,600
sim,3,1,86,190,540
sim,3,1,86,190,580
sim,3,1,86,210,450
sim,3,1,86,190,420
sim,3,1,86,180,450
sim,3,1,87,220,560
sim,3,1,87,390,560
sim,3,1,87,360,560
sim,3,1,87,280,560
sim,3,1,87,370,560
sim,3,1,87,270,560
sim,3,1,87,380,560
sim,3,1,87,430,560
sim,3,1,87,250,560
sim,3,1,87,240,560
sim,3,1,88,500,390
sim,3,1,88,60,390
sim,3,1,88,50,390
sim,3,1,88,60,710
sim,3,1,88,500,410
sim,3,1,88,60,640
sim,3,1,88,70,390
sim,3,1,88,500,670
sim,3,1,88,60,630
sim,3,1,88,60,700
sim,3,1,89,680,530
sim,3,1,89,680,520
sim,3,1,89,680,500
sim,3,1,89,680,510
sim,3,1,89,660,480
sim,3,1,89,660,630
sim,3,1,89,680,490
sim,3,1,89,660,500
sim,3,1,89,640,530
sim,3,1,89,660,490
sim,3,1,90,90,280
sim,3,1,90,100,390
sim,3,1,90,90,390
sim,3,1,90,90,150
sim,3,1,90,100,210
sim,3,1,90,90,210
sim,3,1,90,90,310
sim,3,1,90,90,240
sim,3,1,90,90,320
sim,3,1,90,100,420
sim,3,1,91,80,450
sim,3,1,91,70,450
sim,3,1,91,40,170
sim,3,1,91,70,200
sim,3,1,91,40,100
sim,3,1,91,80,200
sim,3,1,91,40,90
sim,3,1,91,60,450
sim,3,1,91,70,170
sim,3,1,91,80,700
sim,3,1,92,490,480
sim,3,1,92,460,480
sim,3,1,92,480,480
sim,3,1,92,490,470
sim,3,1,92,530,480
sim,3,1,92,490,490
sim,3,1,92,320,480
sim,3,1,92,500,480
sim,3,1,92,650,480
sim,3,1,92,440,480
sim,3,1,93,730,80
sim,3,1,93,720,500
sim,3,1,93,720,80
sim,3,1,93,740,80
sim,3,1,93,710,500
sim,3,1,93,720,530
sim,3,1,93,720,90
sim,3,1,93,700,80
sim,3,1,93,720,560
sim,3,1,93,710,530
sim,3,1,94,230,170
sim,3,1,94,230,120
sim,3,1,94,260,120
sim,3,1,94,230,330
sim,3,1,94,260,170
sim,3,1,94,260,110
sim,3,1,94,290,120
sim,3,1,94,250,120
sim,3,1,94,240,120
sim,3,1,94,260,130
sim,3,1,95,280,500
sim,3,1,95,280,510
sim,3,1,95,310,620
sim,3,1,95,250,710
sim,3,1,95,300,510
sim,3,1,95,300,620
sim,3,1,95,250,510
sim,3,1,95,300,630
sim,3,1,95,250,490
sim,3,1,95,300,500
sim,3,1,96,510,390
sim,3,1,96,510,350
sim,3,1,96,520,70
sim,3,1,96,520,60
sim,3,1,96,510,340
sim,3,1,96,520,20
sim,3,1,96,520,50
sim,3,1,96,510,330
sim,3,1,96,520,80
sim,3,1,96,510,70
sim,3,1,97,370,340
sim,3,1,97,190,720
sim,3,1,97,360,340
sim,3,1,97,190,730
sim,3,1,97,250,720
sim,3,1,97,340,340
sim,3,1,97,250,730
sim,3,1,97,200,740
sim,3,1,97,190,710
sim,3,1,97,190,680
sim,3,1,98,550,210
sim,3,1,98,560,210
sim,3,1,98,580,210
sim,3,1,98,590,210
sim,3,1,98,510,210
sim,3,1,98,520,210
sim,3,1,98,570,210
sim,3,1,98,540,210
sim,3,1,98,530,210
sim,3,1,98,490,210
sim,3,1,99,0,430
sim,3,1,99,0,420
sim,3,1,99,0,170
sim,3,1,99,0,740
sim,3,1,99,0,750
sim,3,1,99,0,680
sim,3,1,99,0,500
sim,3,1,99,0,710
sim,3,1,99,0,440
sim,3,1,99,430,430
sim,3,1,100,740,40
sim,3,1,100,750,70
sim,3,1,100,750,50
sim,3,1,100,750,110
sim,3,1,100,750,140
sim,3,1,100,750,90
sim,3,1,100,750,100
sim,3,1,100,750,390
sim,3,1,100,750,60
sim,3,1,100,750,80
sim,3,1,101,570,300
sim,3,1,101,570,380
sim,3,1,101,570,360
sim,3,1,101,570,340
sim,3,1,101,570,370
sim,3,1,101,570,620
sim,3,1,101,570,350
sim,3,1,101,570,330
sim,3,1,101,570,310
sim,3,1,101,570,400
sim,3,1,102,290,10
sim,3,1,102,290,20
sim,3,1,102,10,20
sim,3,1,102,190,10
sim,3,1,102,180,10
sim,3,1,102,10,10
sim,3,1,102,180,420
sim,3,1,102,190,20
sim,3,1,102,10,420
sim,3,1,102,180,20
sim,3,1,103,710,720
sim,3,1,103,720,720
sim,3,1,103,720,330
sim,3,1,103,720,600
sim,3,1,103,710,600
sim,3,1,103,720,350
sim,3,1,103,720,670
sim,3,1,103,710,300
sim,3,1,103,720,200
sim,3,1,103,720,320
sim,3,1,104,100,720
sim,3,1,104,100,710
sim,3,1,104,90,540
sim,3,1,104,110,750
sim,3,1,104,110,710
sim,3,1,104,110,720
sim,3,1,104,100,690
sim,3,1,104,90,750
sim,3,1,104,110,540
sim,3,1,104,100,270
sim,3,1,105,60,400
sim,3,1,105,60,350
sim,3,1,105,60,240
sim,3,1,105,60,340
sim,3,1,105,60,280
sim,3,1,105,60,290
