dissim	3,1,41,730,0
dissim	3,1,41,670,70
dissim	3,1,41,20,60
dissim	3,1,41,730,10
dissim	3,1,41,30,50
dissim	3,1,41,740,0
dissim	3,1,41,160,160
dissim	3,1,42,550,630
dissim	3,1,42,550,340
dissim	3,1,42,310,630
dissim	3,1,42,550,590
dissim	3,1,42,550,510
dissim	3,1,42,550,580
dissim	3,1,42,550,670
dissim	3,1,42,550,640
dissim	3,1,42,550,680
dissim	3,1,42,550,660
dissim	3,1,43,720,150
dissim	3,1,43,700,150
dissim	3,1,43,660,150
dissim	3,1,43,740,150
dissim	3,1,43,730,150
dissim	3,1,43,650,150
dissim	3,1,43,630,150
dissim	3,1,43,680,150
dissim	3,1,43,710,150
dissim	3,1,43,720,160
dissim	3,1,44,70,720
dissim	3,1,44,70,180
dissim	3,1,44,220,720
dissim	3,1,44,70,700
dissim	3,1,44,210,720
dissim	3,1,44,120,720
dissim	3,1,44,180,720
dissim	3,1,44,70,730
dissim	3,1,44,150,720
dissim	3,1,44,170,720
dissim	3,1,45,140,190
dissim	3,1,45,140,50
dissim	3,1,45,140,10
dissim	3,1,45,130,50
dissim	3,1,45,140,70
dissim	3,1,45,130,190
dissim	3,1,45,140,60
dissim	3,1,45,140,200
dissim	3,1,45,140,40
dissim	3,1,45,140,80
dissim	3,1,46,300,210
dissim	3,1,46,300,240
dissim	3,1,46,620,630
dissim	3,1,46,620,640
dissim	3,1,46,620,600
dissim	3,1,46,300,250
dissim	3,1,46,510,210
dissim	3,1,46,500,210
dissim	3,1,46,620,610
dissim	3,1,46,300,220
dissim	3,1,47,600,270
dissim	3,1,47,360,330
dissim	3,1,47,310,330
dissim	3,1,47,140,270
dissim	3,1,47,650,270
dissim	3,1,47,590,270
dissim	3,1,47,720,270
dissim	3,1,47,610,270
dissim	3,1,47,260,310
dissim	3,1,47,660,270
dissim	3,1,48,70,640
dissim	3,1,48,30,640
dissim	3,1,48,430,640
dissim	3,1,48,90,640
dissim	3,1,48,0,640
dissim	3,1,48,80,640
dissim	3,1,48,20,640
dissim	3,1,48,40,640
dissim	3,1,48,10,640
dissim	3,1,48,50,640
dissim	3,1,49,0,550
dissim	3,1,49,270,550
dissim	3,1,49,430,740
dissim	3,1,49,640,730
dissim	3,1,49,430,730
dissim	3,1,49,660,740
dissim	3,1,49,660,750
dissim	3,1,49,70,550
dissim	3,1,49,640,740
dissim	3,1,49,420,740
dissim	3,1,50,310,0
dissim	3,1,50,320,0
dissim	3,1,50,310,30
dissim	3,1,50,320,30
dissim	3,1,50,300,0
dissim	3,1,50,310,40
dissim	3,1,50,0,0
dissim	3,1,50,590,0
dissim	3,1,50,320,40
dissim	3,1,50,310,10
dissim	3,1,51,430,60
dissim	3,1,51,430,120
dissim	3,1,51,430,110
dissim	3,1,51,430,50
dissim	3,1,51,430,140
dissim	3,1,51,430,150
dissim	3,1,51,430,80
dissim	3,1,51,430,70
dissim	3,1,51,430,390
dissim	3,1,51,430,130
dissim	3,1,52,50,0
dissim	3,1,52,550,0
dissim	3,1,52,530,0
dissim	3,1,52,570,0
dissim	3,1,52,560,0
dissim	3,1,52,610,0
dissim	3,1,52,540,0
dissim	3,1,52,580,0
dissim	3,1,52,530,420
dissim	3,1,52,610,420
dissim	3,1,53,680,520
dissim	3,1,53,680,510
dissim	3,1,53,680,260
dissim	3,1,53,680,500
dissim	3,1,53,130,280
dissim	3,1,53,680,530
dissim	3,1,53,680,480
dissim	3,1,53,680,470
dissim	3,1,53,130,290
dissim	3,1,53,130,270
dissim	3,1,54,130,330
dissim	3,1,54,130,320
dissim	3,1,54,130,340
dissim	3,1,54,130,230
dissim	3,1,54,130,680
dissim	3,1,54,120,330
dissim	3,1,54,120,320
dissim	3,1,54,100,320
dissim	3,1,54,450,440
dissim	3,1,54,120,340
dissim	3,1,55,580,0
dissim	3,1,55,600,10
dissim	3,1,55,560,50
dissim	3,1,55,580,10
dissim	3,1,55,600,0
dissim	3,1,55,620,10
dissim	3,1,55,570,0
dissim	3,1,55,690,40
dissim	3,1,55,620,0
dissim	3,1,55,190,120
dissim	3,1,56,690,450
dissim	3,1,56,690,230
dissim	3,1,56,690,550
dissim	3,1,56,690,420
dissim	3,1,56,690,430
dissim	3,1,56,690,600
dissim	3,1,56,690,410
dissim	3,1,56,690,440
dissim	3,1,56,690,540
dissim	3,1,56,690,530
dissim	3,1,57,140,20
dissim	3,1,57,80,170
dissim	3,1,57,480,160
dissim	3,1,57,480,170
dissim	3,1,57,140,170
dissim	3,1,57,460,170
dissim	3,1,57,80,150
dissim	3,1,57,480,130
dissim	3,1,57,130,170
dissim	3,1,57,480,370
dissim	3,1,58,240,680
dissim	3,1,58,200,680
dissim	3,1,58,670,240
dissim	3,1,58,230,470
dissim	3,1,58,240,670
dissim	3,1,58,230,580
dissim	3,1,58,230,480
dissim	3,1,58,460,680
dissim	3,1,58,310,470
dissim	3,1,58,200,670
dissim	3,1,59,80,740
dissim	3,1,59,230,330
dissim	3,1,59,240,390
dissim	3,1,59,240,330
dissim	3,1,59,240,370
dissim	3,1,59,420,740
dissim	3,1,59,240,740
dissim	3,1,59,410,740
dissim	3,1,59,240,400
dissim	3,1,59,210,330
dissim	3,1,60,490,0
dissim	3,1,60,480,0
dissim	3,1,60,500,0
dissim	3,1,60,490,690
dissim	3,1,60,490,10
dissim	3,1,60,490,160
dissim	3,1,60,490,140
dissim	3,1,60,490,700
dissim	3,1,60,490,240
dissim	3,1,60,490,750
dissim	3,1,61,150,160
dissim	3,1,61,150,720
dissim	3,1,61,150,740
dissim	3,1,61,150,730
dissim	3,1,61,150,50
dissim	3,1,61,150,200
dissim	3,1,61,80,720
dissim	3,1,61,110,200
dissim	3,1,61,80,740
dissim	3,1,61,110,720
dissim	3,1,62,70,10
dissim	3,1,62,200,50
dissim	3,1,62,70,570
dissim	3,1,62,600,570
dissim	3,1,62,160,10
dissim	3,1,62,200,40
dissim	3,1,62,70,140
dissim	3,1,62,70,20
dissim	3,1,62,190,40
dissim	3,1,62,170,10
dissim	3,1,63,470,360
dissim	3,1,63,470,370
dissim	3,1,63,520,180
dissim	3,1,63,460,230
dissim	3,1,63,470,390
dissim	3,1,63,520,230
dissim	3,1,63,470,410
dissim	3,1,63,460,180
dissim	3,1,63,500,360
dissim	3,1,63,470,180
dissim	3,1,64,300,140
dissim	3,1,64,450,700
dissim	3,1,64,450,710
dissim	3,1,64,450,520
dissim	3,1,64,670,140
dissim	3,1,64,450,230
dissim	3,1,64,410,140
dissim	3,1,64,450,560
dissim	3,1,64,450,220
dissim	3,1,64,450,570
dissim	3,1,65,480,30
dissim	3,1,65,480,20
dissim	3,1,65,480,350
dissim	3,1,65,460,440
dissim	3,1,65,480,320
dissim	3,1,65,480,340
dissim	3,1,65,450,30
dissim	3,1,65,470,440
dissim	3,1,65,450,20
dissim	3,1,65,460,400
dissim	3,1,66,550,70
dissim	3,1,66,550,600
dissim	3,1,66,550,590
dissim	3,1,66,550,730
dissim	3,1,66,560,730
dissim	3,1,66,550,40
dissim	3,1,66,550,290
dissim	3,1,66,560,600
dissim	3,1,66,560,590
dissim	3,1,66,550,500
dissim	3,1,67,490,280
dissim	3,1,67,550,280
dissim	3,1,67,470,280
dissim	3,1,67,480,280
dissim	3,1,67,430,280
dissim	3,1,67,520,280
dissim	3,1,67,490,290
dissim	3,1,67,580,280
dissim	3,1,67,380,280
dissim	3,1,67,560,280
dissim	3,1,68,170,300
dissim	3,1,68,170,270
dissim	3,1,68,170,290
dissim	3,1,68,200,270
dissim	3,1,68,200,290
dissim	3,1,68,170,280
dissim	3,1,68,180,300
dissim	3,1,68,180,270
dissim	3,1,68,200,300
dissim	3,1,68,160,270
dissim	3,1,69,450,550
dissim	3,1,69,450,560
dissim	3,1,69,740,160
dissim	3,1,69,440,550
dissim	3,1,69,450,540
dissim	3,1,69,540,170
dissim	3,1,69,650,560
dissim	3,1,69,540,160
dissim	3,1,69,740,170
dissim	3,1,69,650,550
dissim	3,1,70,200,140
dissim	3,1,70,400,140
dissim	3,1,70,190,140
dissim	3,1,70,80,140
dissim	3,1,70,20,140
dissim	3,1,70,190,220
dissim	3,1,70,200,220
dissim	3,1,70,400,220
dissim	3,1,70,210,140
dissim	3,1,70,390,140
dissim	3,1,71,300,340
dissim	3,1,71,260,340
dissim	3,1,71,240,340
dissim	3,1,71,190,340
dissim	3,1,71,290,340
dissim	3,1,71,400,340
dissim	3,1,71,180,340
dissim	3,1,71,250,340
dissim	3,1,71,210,340
dissim	3,1,71,200,340
dissim	3,1,72,620,610
dissim	3,1,72,660,610
dissim	3,1,72,730,520
dissim	3,1,72,670,520
dissim	3,1,72,670,610
dissim	3,1,72,650,520
dissim	3,1,72,730,510
dissim	3,1,72,620,520
dissim	3,1,72,660,520
dissim	3,1,72,740,520
dissim	3,1,73,600,70
dissim	3,1,73,660,70
dissim	3,1,73,150,50
dissim	3,1,73,610,70
dissim	3,1,73,580,70
dissim	3,1,73,690,70
dissim	3,1,73,10,70
dissim	3,1,73,570,70
dissim	3,1,73,650,70
dissim	3,1,73,670,70
dissim	3,1,74,730,280
dissim	3,1,74,730,590
dissim	3,1,74,730,600
dissim	3,1,74,730,190
dissim	3,1,74,730,230
dissim	3,1,74,730,220
dissim	3,1,74,730,580
dissim	3,1,74,730,550
dissim	3,1,74,730,570
dissim	3,1,74,250,510
dissim	3,1,75,10,0
dissim	3,1,75,100,20
dissim	3,1,75,10,20
dissim	3,1,75,30,20
dissim	3,1,75,10,10
dissim	3,1,75,80,20
dissim	3,1,75,10,190
dissim	3,1,75,50,20
dissim	3,1,75,70,20
dissim	3,1,75,110,20
dissim	3,1,76,420,460
dissim	3,1,76,530,460
dissim	3,1,76,30,460
dissim	3,1,76,430,460
dissim	3,1,76,410,460
dissim	3,1,76,460,460
dissim	3,1,76,210,460
dissim	3,1,76,450,460
dissim	3,1,76,470,460
dissim	3,1,76,570,460
dissim	3,1,77,400,550
dissim	3,1,77,400,530
dissim	3,1,77,390,550
dissim	3,1,77,210,530
dissim	3,1,77,210,550
dissim	3,1,77,400,540
dissim	3,1,77,280,550
dissim	3,1,77,380,550
dissim	3,1,77,390,530
dissim	3,1,77,370,550
dissim	3,1,78,750,300
dissim	3,1,78,60,230
dissim	3,1,78,60,250
dissim	3,1,78,750,310
dissim	3,1,78,750,290
dissim	3,1,78,60,240
dissim	3,1,78,750,320
dissim	3,1,78,70,250
dissim	3,1,78,750,200
dissim	3,1,78,60,180
dissim	3,1,79,70,40
dissim	3,1,79,60,40
dissim	3,1,79,80,40
dissim	3,1,79,90,40
dissim	3,1,79,70,30
dissim	3,1,79,30,370
dissim	3,1,79,70,0
dissim	3,1,79,30,380
dissim	3,1,79,30,100
dissim	3,1,79,30,580
dissim	3,1,80,110,90
dissim	3,1,80,130,90
dissim	3,1,80,110,420
dissim	3,1,80,130,360
dissim	3,1,80,110,360
dissim	3,1,80,120,90
dissim	3,1,80,110,160
dissim	3,1,80,130,160
dissim	3,1,80,110,390
dissim	3,1,80,150,90
dissim	3,1,81,510,730
dissim	3,1,81,440,610
dissim	3,1,81,440,660
dissim	3,1,81,510,660
dissim	3,1,81,510,720
dissim	3,1,81,330,610
dissim	3,1,81,510,630
dissim	3,1,81,330,590
dissim	3,1,81,620,660
dissim	3,1,81,340,610
dissim	3,1,82,30,0
dissim	3,1,82,30,140
dissim	3,1,82,30,240
dissim	3,1,82,30,100
dissim	3,1,82,30,170
dissim	3,1,82,30,610
dissim	3,1,82,30,60
dissim	3,1,82,30,40
dissim	3,1,82,10,440
dissim	3,1,82,30,680
dissim	3,1,83,280,330
dissim	3,1,83,290,330
dissim	3,1,83,300,330
dissim	3,1,83,280,320
dissim	3,1,83,750,330
dissim	3,1,83,400,350
dissim	3,1,83,290,320
dissim	3,1,83,390,330
dissim	3,1,83,400,360
dissim	3,1,83,410,350
dissim	3,1,84,370,280
dissim	3,1,84,370,270
dissim	3,1,84,450,270
dissim	3,1,84,380,270
dissim	3,1,84,380,280
dissim	3,1,84,370,250
dissim	3,1,84,380,250
dissim	3,1,84,450,280
dissim	3,1,84,370,240
dissim	3,1,84,70,250
dissim	3,1,85,610,0
dissim	3,1,85,610,750
dissim	3,1,85,610,180
dissim	3,1,85,610,240
dissim	3,1,85,610,290
dissim	3,1,85,610,200
dissim	3,1,85,610,230
dissim	3,1,85,610,210
dissim	3,1,85,610,250
dissim	3,1,85,610,190
dissim	3,1,86,240,230
dissim	3,1,86,230,230
dissim	3,1,86,240,260
dissim	3,1,86,300,220
dissim	3,1,86,270,230
dissim	3,1,86,250,230
dissim	3,1,86,240,220
dissim	3,1,86,290,220
dissim	3,1,86,230,260
dissim	3,1,86,270,220
dissim	3,1,87,510,560
dissim	3,1,87,480,560
dissim	3,1,87,380,570
dissim	3,1,87,510,470
dissim	3,1,87,150,560
dissim	3,1,87,470,560
dissim	3,1,87,400,570
dissim	3,1,87,710,560
dissim	3,1,87,510,490
dissim	3,1,87,730,560
dissim	3,1,88,130,400
dissim	3,1,88,130,540
dissim	3,1,88,120,400
dissim	3,1,88,130,620
dissim	3,1,88,130,480
dissim	3,1,88,130,370
dissim	3,1,88,130,740
dissim	3,1,88,140,400
dissim	3,1,88,130,420
dissim	3,1,88,130,500
dissim	3,1,89,170,170
dissim	3,1,89,200,170
dissim	3,1,89,260,170
dissim	3,1,89,250,170
dissim	3,1,89,40,170
dissim	3,1,89,240,170
dissim	3,1,89,190,170
dissim	3,1,89,480,170
dissim	3,1,89,490,170
dissim	3,1,89,160,170
dissim	3,1,90,250,110
dissim	3,1,90,180,620
dissim	3,1,90,250,90
dissim	3,1,90,250,100
dissim	3,1,90,200,620
dissim	3,1,90,180,590
dissim	3,1,90,250,60
dissim	3,1,90,240,0
dissim	3,1,90,180,610
dissim	3,1,90,190,620
dissim	3,1,91,690,480
dissim	3,1,91,70,500
dissim	3,1,91,740,0
dissim	3,1,91,80,500
dissim	3,1,91,740,500
dissim	3,1,91,80,420
dissim	3,1,91,750,0
dissim	3,1,91,720,0
dissim	3,1,91,750,500
dissim	3,1,91,690,120
dissim	3,1,92,0,700
dissim	3,1,92,0,680
dissim	3,1,92,0,660
dissim	3,1,92,0,690
dissim	3,1,92,20,640
dissim	3,1,92,50,640
dissim	3,1,92,120,640
dissim	3,1,92,100,640
dissim	3,1,92,180,640
dissim	3,1,92,0,730
dissim	3,1,93,610,210
dissim	3,1,93,630,0
dissim	3,1,93,630,200
dissim	3,1,93,630,190
dissim	3,1,93,630,30
dissim	3,1,93,630,40
dissim	3,1,93,660,0
dissim	3,1,93,630,10
dissim	3,1,93,630,240
dissim	3,1,93,660,200
dissim	3,1,94,100,640
dissim	3,1,94,110,650
dissim	3,1,94,100,650
dissim	3,1,94,100,620
dissim	3,1,94,100,670
dissim	3,1,94,640,620
dissim	3,1,94,110,640
dissim	3,1,94,100,630
dissim	3,1,94,110,620
dissim	3,1,94,110,670
dissim	3,1,95,400,110
dissim	3,1,95,360,60
dissim	3,1,95,400,0
dissim	3,1,95,410,110
dissim	3,1,95,370,60
dissim	3,1,95,400,120
dissim	3,1,95,400,60
dissim	3,1,95,90,60
dissim	3,1,95,640,60
dissim	3,1,95,550,60
dissim	3,1,96,550,0
dissim	3,1,96,580,0
dissim	3,1,96,550,320
dissim	3,1,96,550,360
dissim	3,1,96,550,130
dissim	3,1,96,550,400
dissim	3,1,96,550,10
dissim	3,1,96,630,660
dissim	3,1,96,610,0
dissim	3,1,96,550,120
dissim	3,1,97,60,430
dissim	3,1,97,30,430
dissim	3,1,97,40,430
dissim	3,1,97,70,430
dissim	3,1,97,90,430
dissim	3,1,97,100,430
dissim	3,1,97,10,430
dissim	3,1,97,20,430
dissim	3,1,97,30,500
dissim	3,1,97,50,430
