3,1,1,4.9546995163,3.875
3,1,1,4.88273572922,3.875
3,1,2,4.56523513794,4.5
3,1,2,4.9281039238,4.5
3,1,3,2.5493452549,3.0
3,1,3,4.84722328186,3.0
3,1,4,2.56389784813,3.25
3,1,4,4.8390879631,3.25
3,1,5,2.42246389389,6.0
3,1,5,4.83885717392,6.0
3,1,6,2.50192832947,4.5
3,1,6,4.8708114624,4.5
3,1,7,2.53672266006,4.75
3,1,7,2.53361153603,4.75
3,1,8,0.0223654378206,3.5
3,1,8,4.93176364899,3.5
3,1,10,4.34379339218,2.875
3,1,10,5.00516319275,2.875
3,1,14,2.4659318924,3.75
3,1,14,5.24759435654,3.75
3,1,15,4.3234462738,5.0
3,1,15,5.14577054977,5.0
3,1,16,2.42101860046,4.75
3,1,16,5.06367444992,4.75
3,1,17,2.45216846466,5.0
3,1,17,4.94543266296,5.0
3,1,18,2.41791152954,3.75
3,1,18,4.93427658081,3.75
3,1,20,2.4246931076,2.5
3,1,20,4.93041849136,2.5
3,1,21,2.47435069084,4.5
3,1,21,4.86549901962,4.5
3,1,22,2.52575087547,4.83333
3,1,22,4.99906921387,4.83333
3,1,24,2.49880981445,4.5
3,1,24,4.88975763321,4.5
3,1,25,2.38289427757,5.5
3,1,25,2.42513036728,5.5
3,1,26,4.32342863083,4.0
3,1,26,5.06492376328,4.0
3,1,27,2.37433218956,5.25
3,1,27,2.41692996025,5.25
3,1,28,2.39510679245,4.75
3,1,28,4.96474218369,4.75
3,1,29,2.47378492355,1.25
3,1,29,4.85568094254,1.25
3,1,30,2.3687980175,4.5
3,1,30,4.87065505981,4.5
3,1,33,2.39632487297,3.0
3,1,33,4.97636270523,3.0
3,1,34,2.41572451591,4.125
3,1,34,5.02855348587,4.125
3,1,35,2.43786525726,4.375
3,1,35,4.87768888474,4.375
3,1,40,-0.0141417626292,5.0
3,1,40,5.18350124359,5.0
3,1,43,2.39303278923,4.0
3,1,43,2.63162779808,4.0
3,1,44,2.4688615799,3.0
3,1,44,4.92286872864,3.0
3,1,45,2.46374249458,4.25
3,1,45,5.19935274124,4.25
3,1,46,2.35063648224,5.0
3,1,46,5.09534406662,5.0
3,1,47,2.28791856766,4.25
3,1,47,5.11166715622,4.25
3,1,48,2.52527880669,2.5
3,1,48,4.68943214417,2.5
3,1,49,2.47732996941,5.0
3,1,49,4.84903669357,5.0
3,1,50,2.4276304245,4.66667
3,1,50,5.11771392822,4.66667
3,1,51,2.32854652405,4.5
3,1,51,4.93415021896,4.5
3,1,52,2.43415999413,3.5
3,1,52,5.12313985825,3.5
3,1,55,2.41713356972,3.25
3,1,55,2.95209240913,3.25
3,1,56,2.48302483559,4.0
3,1,56,5.09176826477,4.0
3,1,57,2.35117864609,4.875
3,1,57,5.1559214592,4.875
3,1,58,2.393471241,4.5
3,1,58,5.19532966614,4.5
3,1,59,4.5716085434,5.5
3,1,59,5.12354040146,5.5
3,1,60,2.3069653511,5.5
3,1,60,2.49477648735,5.5
3,1,61,2.56548118591,5.5
3,1,61,5.25788450241,5.5
3,1,62,0.0551884360611,4.375
3,1,62,5.11077260971,4.375
3,1,63,4.54823255539,4.75
3,1,63,5.10112428665,4.75
3,1,64,4.30000066757,5.75
3,1,64,2.53828144073,5.75
3,1,65,2.31845521927,6.25
