3,1,47,4.1297917366,4.25
3,1,47,4.12820863724,4.25
3,1,10,3.98299479485,2.875
3,1,10,3.96578502655,2.875
3,1,101,4.22272396088,4.375
3,1,101,4.22302389145,4.375
3,1,64,4.40805912018,5.75
3,1,64,4.41019153595,5.75
3,1,45,4.43168640137,4.25
3,1,45,4.43119001389,4.25
3,1,8,4.27125787735,3.5
3,1,8,4.27251386642,3.5
3,1,99,4.31033849716,1.5
3,1,99,4.30549049377,1.5
3,1,94,4.32976293564,3.25
3,1,94,4.33641719818,3.25
3,1,43,3.92189860344,4.0
3,1,43,3.92374610901,4.0
3,1,6,4.38931560516,4.5
3,1,6,4.38863134384,4.5
3,1,97,3.91570925713,1.25
3,1,97,3.9154613018,1.25
3,1,92,4.04827976227,3.5
3,1,92,4.05164051056,3.5
3,1,41,3.50802874565,3.25
3,1,41,3.49531912804,3.25
3,1,4,4.31871843338,3.25
3,1,4,4.31973695755,3.25
3,1,90,4.01301336288,3.75
3,1,90,4.01153707504,3.75
3,1,39,4.16040039062,5.75
3,1,39,4.1588602066,5.75
3,1,2,3.89966583252,4.5
3,1,2,3.90059518814,4.5
3,1,88,3.71602463722,4.0
3,1,88,3.71213984489,4.0
3,1,37,4.4881901741,3.125
3,1,37,4.48893070221,3.125
3,1,86,3.69723367691,4.25
3,1,86,3.69764494896,4.25
3,1,35,4.3609752655,4.375
3,1,35,4.36247730255,4.375
3,1,30,3.90901589394,4.5
3,1,30,3.90512681007,4.5
3,1,84,3.82806634903,3.75
3,1,84,3.8397526741,3.75
3,1,33,4.26922559738,3.0
3,1,33,4.26965713501,3.0
3,1,28,4.08494710922,4.75
3,1,28,4.08536434174,4.75
3,1,82,4.27631521225,3.0
3,1,82,4.28595399857,3.0
3,1,63,3.58703660965,4.75
3,1,63,3.59274172783,4.75
3,1,26,4.05628395081,4.0
3,1,26,4.05778980255,4.0
3,1,80,4.21676111221,2.75
3,1,80,4.21797561646,2.75
3,1,61,3.9901740551,5.5
3,1,61,3.98355174065,5.5
3,1,24,4.00874233246,4.5
3,1,24,4.00957489014,4.5
3,1,59,4.17052268982,5.5
3,1,59,4.16615867615,5.5
3,1,22,4.01473331451,4.83333
3,1,22,4.01979446411,4.83333
3,1,57,4.22407054901,4.875
3,1,57,4.22339248657,4.875
3,1,20,3.83608675003,2.5
3,1,20,3.83828926086,2.5
3,1,79,4.12413787842,5.25
3,1,79,4.12162446976,5.25
3,1,55,4.19374847412,3.25
3,1,55,4.19468736649,3.25
3,1,18,3.69427013397,3.75
3,1,18,3.6950545311,3.75
3,1,77,3.87195086479,4.5
3,1,77,3.86876106262,4.5
3,1,16,4.08778429031,4.75
3,1,16,4.08785629272,4.75
3,1,75,4.19981384277,4.0
3,1,75,4.19697380066,4.0
3,1,51,3.50838184357,4.5
3,1,51,3.50616192818,4.5
3,1,73,4.17591190338,3.0
3,1,73,4.17541360855,3.0
3,1,49,4.06786298752,5.0
3,1,49,4.07087659836,5.0
3,1,108,3.98451828957,2.25
3,1,108,3.98671340942,2.25
3,1,71,3.95191693306,2.0
3,1,71,3.95166492462,2.0
3,1,15,4.26003408432,5.0
3,1,15,4.25743675232,5.0
3,1,106,3.99711084366,2.75
3,1,106,3.99627304077,2.75
3,1,104,3.64281415939,3.5
3,1,104,3.62411737442,3.5
3,1,102,3.425760746,5.25
3,1,102,3.44168114662,5.25
3,1,65,3.60160517693,6.25
3,1,65,3.59772920609,6.25
3,1,46,4.01354598999,5.0
3,1,46,4.01309394836,5.0
3,1,9,4.04045534134,2.75
3,1,9,4.03486919403,2.75
3,1,100,4.05387878418,2.375
3,1,100,4.05305624008,2.375
3,1,95,4.31800127029,3.75
3,1,95,4.3193564415,3.75
3,1,44,3.73779845238,3.0
3,1,44,3.74306535721,3.0
3,1,7,4.38450479507,4.75
3,1,7,4.3849902153,4.75
3,1,98,4.33759880066,1.75
3,1,98,4.3385887146,1.75
3,1,93,4.23616170883,3.25
3,1,93,4.23666620255,3.25
3,1,5,4.21774816513,6.0
3,1,5,4.21368408203,6.0
3,1,96,4.33749818802,3.875
3,1,96,4.33919048309,3.875
3,1,91,4.26362895966,4.0
3,1,91,4.27533197403,4.0
3,1,40,3.83803939819,5.0
3,1,40,3.83792424202,5.0
3,1,3,4.506980896,3.0
3,1,3,4.50676298141,3.0
3,1,89,3.90043473244,4.25
3,1,89,3.88273143768,4.25
3,1,38,4.48542165756,4.5
3,1,38,4.48669433594,4.5
3,1,1,3.0487818718,3.875
3,1,1,3.04829311371,3.875
3,1,87,4.18253612518,4.25
3,1,87,4.18180084229,4.25
3,1,36,4.35843324661,3.5
3,1,36,4.35924434662,3.5
3,1,31,3.96115732193,3.66667
3,1,31,3.96363544464,3.66667
3,1,85,3.80936026573,2.0
3,1,85,3.80698609352,2.0
3,1,34,4.16431856155,4.125
3,1,34,4.16514253616,4.125
3,1,29,4.37593173981,1.25
3,1,29,4.37677431107,1.25
3,1,83,4.13372659683,4.5
3,1,83,4.1276807785,4.5
3,1,32,3.9082531929,4.5
3,1,32,3.91539120674,4.5
3,1,27,3.5739440918,5.25
3,1,27,3.56954240799,5.25
3,1,81,4.39496898651,2.75
3,1,81,4.39419031143,2.75
3,1,62,4.2579369545,4.375
3,1,62,4.25575017929,4.375
3,1,25,4.56123113632,5.5
3,1,25,4.56000995636,5.5
3,1,60,4.24295759201,5.5
3,1,60,4.24255466461,5.5
3,1,23,4.30710840225,3.875
3,1,23,4.30785894394,3.875
3,1,58,4.34396076202,4.5
3,1,58,4.34662246704,4.5
3,1,21,4.34026050568,4.5
3,1,21,4.34083557129,4.5
3,1,56,3.57013392448,4.0
3,1,56,3.58049559593,4.0
3,1,19,4.26453208923,4.125
3,1,19,4.26263189316,4.125
3,1,78,4.09850549698,5.25
3,1,78,4.09605884552,5.25
3,1,17,4.09400415421,5.0
3,1,17,4.09186983109,5.0
3,1,76,4.15849256516,4.0
3,1,76,4.15688896179,4.0
3,1,52,4.30112028122,3.5
3,1,52,4.29844856262,3.5
3,1,74,4.16975307465,4.0
3,1,74,4.16805839539,4.0
3,1,50,3.97526073456,4.66667
3,1,50,3.97710847855,4.66667
3,1,48,4.36783313751,2.5
3,1,48,4.36838579178,2.5
3,1,107,3.73715281487,5.25
3,1,107,3.72953367233,5.25
3,1,70,3.69237327576,2.75
3,1,70,3.68962454796,2.75
3,1,14,3.34689807892,3.75
3,1,14,3.3493347168,3.75
3,1,105,3.11047124863,1.25
3,1,105,3.09268116951,1.25
3,1,103,3.8290617466,1.5
3,1,103,3.8279132843,1.5
3,1,66,4.20626306534,3.0
3,1,66,4.20566225052,3.0
3,2,82,4.06937885284,3.25
3,2,82,4.07066345215,3.25
3,2,61,4.5447769165,4.375
3,2,61,4.5447511673,4.375
3,2,80,3.90066075325,4.75
3,2,80,3.89702749252,4.75
3,2,30,3.25679397583,3.625
3,2,30,3.26418781281,3.625
3,2,35,3.12331652641,3.875
3,2,35,3.10545969009,3.875
3,2,86,3.93032813072,2.75
3,2,86,3.93186807632,2.75
3,2,28,3.70812797546,4.0
3,2,28,3.72356295586,4.0
3,2,33,3.88092899323,5.0
3,2,33,3.87705802917,5.0
3,2,84,3.02112579346,4.0
3,2,84,3.03114199638,4.0
3,2,2,3.51821017265,1.875
3,2,2,3.52039051056,1.875
3,2,39,3.52623701096,4.25
3,2,39,3.52908468246,4.25
3,2,90,3.77935028076,4.25
3,2,90,3.78056311607,4.25
3,2,37,3.44752573967,2.25
3,2,37,3.44545650482,2.25
3,2,88,3.70882177353,4.0
3,2,88,3.71423697472,4.0
3,2,6,3.89710617065,5.25
3,2,6,3.8938202858,5.25
3,2,43,3.83487820625,4.0
3,2,43,3.83442115784,4.0
3,2,94,3.98368883133,3.75
3,2,94,3.98219013214,3.75
3,2,99,3.82957386971,2.625
3,2,99,3.83850169182,2.625
3,2,41,3.87332844734,3.5
3,2,41,3.8723590374,3.5
3,2,92,3.44872260094,3.25
3,2,92,3.45182847977,3.25
3,2,97,3.8119468689,5.0
3,2,97,3.8128349781,5.0
3,2,10,4.13802528381,4.0
3,2,10,4.14459896088,4.0
3,2,47,4.03960847855,3.875
3,2,47,4.0411901474,3.875
3,2,66,3.9368853569,3.75
3,2,66,3.93794345856,3.75
3,2,103,3.83804917336,4.0
3,2,103,3.83860707283,4.0
