3,3.875,3.91730952263
3,4.5,3.92428684235
3,3.0,3.90650200844
3,3.25,3.92407798767
3,6.0,3.89653396606
3,4.5,3.89594554901
3,4.75,3.88812756538
3,3.5,3.87692165375
3,2.75,3.91688537598
3,2.875,3.90866923332
3,3.75,3.91885089874
3,5.0,3.90401506424
3,4.75,3.9144141674
3,5.0,3.89028334618
3,3.75,3.90774130821
3,4.125,3.9243350029
3,2.5,3.92335557938
3,4.5,3.91898870468
3,4.83333,3.9170384407
3,3.875,3.91901421547
3,4.5,3.93626260757
3,5.5,3.91553974152
3,4.0,3.92995667458
3,5.25,3.92621517181
3,4.75,3.91993761063
3,1.25,3.92864084244
3,4.5,3.94342112541
3,3.66667,3.95413947105
3,4.5,3.92708230019
3,3.0,3.93562889099
3,4.125,3.92662143707
3,4.375,3.93115401268
3,3.5,3.89807915688
3,4.5,3.91201305389
3,5.75,3.95270442963
3,5.0,3.8960506916
3,3.25,3.84794664383
3,4.0,3.9343764782
3,3.0,3.94522643089
3,4.25,3.94551920891
3,5.0,3.95281100273
3,4.25,3.96120834351
3,2.5,3.93353319168
3,5.0,3.92648410797
3,4.66667,3.95974373817
3,4.5,3.97688603401
3,3.5,3.98105621338
3,3.25,3.94447946548
3,4.0,3.96155953407
3,4.875,3.94898676872
3,4.5,3.92556142807
3,5.5,3.94624686241
3,5.5,3.95137238503
3,5.5,3.93608546257
3,4.375,3.92558217049
3,4.75,3.956854105
3,5.75,3.93497228622
3,6.25,3.942933321
3,3.0,3.94011092186
3,2.75,3.93257927895
3,2.0,3.90104556084
3,3.0,3.93038916588
3,4.0,3.93008565903
3,4.0,3.92166852951
3,4.0,3.91672801971
3,4.5,3.91543889046
3,5.25,3.90982818604
3,5.25,3.92564129829
3,2.75,3.91986298561
3,2.75,3.86836576462
3,3.0,3.91248774529
3,4.5,3.90601873398
3,3.75,3.90230488777
3,2.0,3.91560983658
3,4.25,3.89757108688
3,4.25,3.91045498848
3,4.0,3.91273450851
3,4.25,3.93206691742
3,3.75,3.92368412018
3,4.0,3.91846847534
3,3.5,3.90938305855
3,3.25,3.91416192055
3,3.25,3.89814043045
3,3.75,3.90637087822
3,3.875,3.91011929512
3,1.25,3.7662756443
3,1.75,3.91936826706
3,1.5,3.92131400108
3,2.375,3.91886520386
3,4.375,3.90777158737
3,5.25,3.90043854713
3,1.5,3.90718102455
3,3.5,3.89398169518
3,1.25,3.890853405
3,2.75,3.87982869148
3,5.25,3.90112757683
3,1.875,3.88002467155
3,3.25,3.89417338371
3,5.25,3.89209103584
3,6.0,3.89615225792
3,6.0,3.89581251144
3,4.5,3.9019382
3,4.0,3.88678359985
3,4.125,3.90580630302
3,5.25,3.91274571419
3,5.0,3.89874410629
3,3.25,3.89105629921
3,2.5,3.9169652462
3,4.0,3.88218593597
3,4.0,3.9004740715
3,5.25,3.90344834328
3,3.25,3.89950585365
3,3.25,3.88694500923
3,3.25,3.87508916855
3,5.0,3.90898180008
3,3.5,3.91658401489
3,3.875,3.89549899101
3,2.75,3.88228607178
3,2.25,3.87263774872
3,3.25,3.87338924408
3,4.25,3.873077631
3,2.75,3.8580930233
3,3.5,3.86752009392
3,2.5,3.88956522942
3,4.0,3.85533714294
3,5.0,3.85013484955
3,3.25,3.88624954224
3,4.5,3.86065006256
3,3.875,3.86936998367
3,4.25,3.89066410065
3,2.75,3.87716984749
3,3.75,3.86313128471
3,4.0,3.86407542229
3,1.5,3.86097192764
3,4.5,3.85648155212
3,3.33333,3.87185883522
3,3.25,3.88514852524
3,0.0,3.90842795372
3,3.75,3.86627554893
3,4.25,3.87574052811
3,5.25,3.8598742485
3,1.25,3.86770200729
3,2.375,3.85604643822
3,3.0,3.85571455956
3,3.75,3.85343694687
3,5.25,3.86496329308
3,5.5,3.82168006897
3,1.25,3.81845664978
3,3.66667,3.86437296867
3,2.375,3.84362006187
3,3.75,3.84438180923
3,3.25,3.88625574112
3,2.25,3.87650966644
3,2.75,3.85741019249
3,3.75,3.87354946136
3,4.75,3.8887989521
3,4.375,3.87648463249
3,3.25,3.88752007484
3,4.25,3.85148882866
3,4.0,3.89671778679
3,3.25,3.89598870277
3,2.75,3.91747117043
3,3.75,3.85623288155
3,4.0,3.94735407829
3,3.25,3.93028664589
3,4.25,3.89347314835
3,4.5,3.87770009041
3,3.25,3.89747309685
3,5.0,3.88143014908
3,3.75,3.88848018646
3,1.5,3.91915774345
3,3.125,3.93238282204
3,5.0,3.92954754829
3,4.5,3.90842103958
3,2.625,3.91544008255
3,1.25,3.89353632927
3,3.125,3.89757871628
3,2.0,3.93098735809
3,4.0,3.89917302132
3,3.5,3.91699624062
3,3.5,3.9116768837
3,3.5,3.8791949749
3,4.625,3.8780169487
3,4.0,3.92934966087
3,1.95833,3.92579317093
3,4.25,3.87761831284
3,3.5,3.92888903618
3,4.0,3.9262650013
4,1.0,4.0189666748
4,1.5,3.75175118446
4,1.5,3.72109222412
4,3.0,3.84146595001
4,1.0,3.96029019356
4,2.5,3.87411284447
4,1.5,3.92874884605
4,0.75,3.91856241226
4,1.0,3.83820343018
4,1.25,3.97320580482
4,1.0,3.84462475777
4,2.0,3.96229052544
4,4.375,4.01039218903
4,2.75,3.94421982765
4,2.25,3.99851894379
4,3.0,3.94086289406
4,1.125,3.96746444702
4,2.25,3.96407270432
4,1.5,3.96977114677
4,1.5,3.93265461922
4,1.5,4.00514125824
4,1.75,4.00401210785
4,0.875,3.97256803513
4,2.25,4.00397014618
4,2.5,3.96354651451
4,2.5,3.99992132187
4,4.0,4.00522518158
4,2.5,3.96090149879
4,1.75,3.99961495399
4,2.125,4.02512788773
4,3.75,4.0350022316
4,4.25,4.02733564377
4,1.5,4.03099966049
4,4.25,4.0253944397
4,2.0,4.02963066101
4,2.75,4.05096435547
4,3.25,4.05344963074
4,2.5,4.03957366943
4,3.375,3.92618775368
4,2.5,4.05954217911
4,2.0,4.00363826752
4,2.75,3.98953700066
4,2.25,4.02215719223
4,1.875,3.97607445717
4,1.0,3.94293189049
4,3.5,3.86728334427
4,4.75,3.89919805527
4,1.0,3.90334916115
4,1.75,3.92326760292
4,5.0,3.91995000839
4,5.5,3.92645025253
4,5.25,3.95389890671
4,2.125,3.92340707779
4,3.25,3.93279075623
4,4.25,3.91664719582
4,3.5,3.95742321014
4,4.75,3.85553431511
4,2.625,3.88495731354
4,3.5,3.9061293602
4,1.66667,3.90148758888
4,3.5,3.96546125412
4,1.5,3.96818375587
4,1.75,3.9659614563
4,1.375,3.88523459435
4,2.25,3.88042879105
4,2.0,3.99547481537
4,3.0,3.96662211418
4,1.5,3.98481202126
4,3.25,3.90663790703
4,2.75,4.01074838638
4,1.25,3.85651636124
4,3.25,3.8642680645
4,2.375,3.95078492165
4,0.75,3.88658833504
4,3.875,3.97679781914
4,1.5,3.96534323692
4,1.0,3.90408086777
4,1.25,3.90992712975
4,3.625,3.99491071701
4,2.25,3.92334842682
4,2.75,3.96799921989
4,4.0,4.02323865891
4,3.5,3.95508027077
4,1.0,3.85536575317
4,3.25,3.96018266678
4,1.5,3.71714353561
4,3.5,3.99012947083
4,1.75,3.85160756111
4,1.25,3.92207479477
4,0.25,3.89232897758
4,1.0,3.94771265984
4,1.5,3.9276137352
4,2.625,3.89859104156
4,0.75,3.94925284386
4,4.125,3.98778176308
4,0.0,3.93644118309
4,2.75,4.01835870743
4,3.75,3.96382308006
4,2.75,3.98855400085
4,2.0,3.97161436081
4,1.75,3.98961949348
4,2.5,4.01265668869
4,2.25,4.0009560585
4,2.5,3.95889520645
4,1.5,4.03009748459
4,2.5,3.95911931992
4,2.66667,3.9466753006
4,4.25,3.99724531174
4,2.0,3.92669582367
4,4.0,4.03411626816
4,2.875,3.92704963684
4,2.5,3.92985105515
4,2.75,3.91145849228
4,2.375,4.07289457321
4,1.75,3.96488595009
4,2.75,3.98282647133
4,4.25,4.05503606796
4,1.5,3.9856979847
4,2.25,3.97662854195
4,3.375,3.88703608513
4,2.5,3.97589850426
4,3.75,4.01793861389
4,2.5,3.96276259422
4,3.5,3.96453285217
4,3.5,4.01144647598
4,3.0,4.01788806915
4,3.75,4.05574941635
4,2.0,3.97083687782
4,2.5,4.0543422699
4,1.75,4.08815336227
4,4.0,4.04210233688
4,2.375,4.0507106781
4,1.75,4.05893230438
4,3.25,4.05867433548
4,2.0,4.06810760498
4,3.25,4.02645206451
4,0.75,3.9623503685
4,1.0,3.99198722839
4,1.5,3.8909945488
4,1.0,3.99199938774
4,1.0,3.99907469749
4,1.0,3.97612404823
4,1.0,3.97675848007
4,1.0,3.9108042717
4,1.25,3.95502209663
4,1.0,4.00699186325
4,3.0,3.96080422401
4,2.875,4.001745224
4,2.5,3.98360896111
4,1.25,3.97312855721
4,2.5,3.98711824417
4,1.0,4.02252340317
4,3.25,4.00491046906
4,4.5,4.0005440712
4,3.25,3.98856258392
4,1.25,3.99166727066
4,1.0,3.95624256134
4,2.0,3.96602344513
4,3.0,3.9775223732
4,1.25,3.98991203308
4,2.25,3.96671485901
4,1.25,3.92133975029
4,2.0,3.99174976349
4,1.25,4.04953241348
4,1.25,3.99523997307
4,2.625,3.9900200367
4,2.75,3.97225427628
4,1.0,4.01522350311
4,1.25,4.02601909637
4,2.75,4.00533723831
4,2.5,3.96796870232
4,1.5,3.97217202187
4,1.75,3.87059521675
4,4.375,3.98039364815
4,2.0,3.96829223633
4,1.75,3.96943902969
4,1.75,3.99851870537
4,1.75,3.89779567719
4,3.25,4.02871084213
4,1.0,3.95197153091
5,5.25,3.88142108917
5,4.0,3.86359024048
5,6.25,3.87093853951
5,4.75,3.83098268509
5,4.75,3.84158420563
5,5.125,3.91038799286
5,5.75,3.92288541794
5,4.5,3.82868647575
5,5.25,3.82232236862
5,4.625,3.85138940811
5,6.75,3.78538227081
5,6.75,3.93014407158
5,4.0,3.98863792419
5,5.5,3.89832878113
5,5.5,3.84080386162
5,5.0,3.91007566452
5,4.33333,3.79375529289
5,4.875,3.93306541443
5,3.75,3.92264294624
5,3.0,3.90939879417
5,6.75,3.8121368885
5,6.25,3.76443767548
5,6.25,3.89035630226
5,5.75,3.9610555172
5,3.75,3.81603765488
5,6.0,3.91507506371
5,6.25,3.84619307518
5,6.25,3.90399384499
5,5.0,3.87558317184
5,3.75,3.87943267822
5,6.25,3.86449408531
5,6.5,3.88796877861
5,6.0,3.83690237999
5,4.125,3.91148066521
5,6.0,3.86012458801
5,6.75,3.84749221802
5,6.0,3.85785770416
5,4.625,3.7764146328
5,6.5,3.80519533157
5,5.5,3.86030125618
5,3.25,3.85564112663
5,2.875,3.81096243858
5,4.0,3.89012598991
5,5.5,3.82929229736
5,5.25,3.8653523922
5,4.5,3.87023663521
5,6.25,3.88694381714
5,6.25,3.9627892971
5,4.0,3.86521053314
5,5.5,3.7596590519
5,6.5,3.82770061493
5,4.5,3.8833334446
5,1.5,3.7903907299
5,5.75,3.8440322876
5,4.5,3.85891485214
5,5.5,3.88745427132
5,6.0,3.84441781044
5,5.75,3.83118748665
5,6.25,3.8030436039
5,4.25,3.88559699059
5,6.5,3.85428071022
5,7.0,3.90017127991
5,5.75,3.82009530067
5,1.375,3.9041955471
5,6.5,3.83154773712
5,5.25,3.9514529705
5,6.5,3.82212567329
5,5.25,3.83914899826
5,5.5,3.93451714516
5,6.25,3.84893703461
5,5.25,3.85925173759
5,5.25,3.86923789978
5,5.5,3.92164587975
5,3.5,4.05896759033
5,4.625,3.87511229515
5,5.0,3.87156510353
5,6.0,3.93719816208
5,4.75,4.01730680466
5,4.0,3.92806077003
5,4.58333,3.969435215
5,4.75,3.91401982307
5,4.25,3.95653343201
5,4.625,3.87697720528
5,3.25,3.69988489151
5,2.25,3.80572891235
5,6.0,3.89128160477
5,5.75,3.92762589455
5,5.75,3.98062086105
5,3.125,3.91119766235
5,5.25,3.84402632713
5,4.75,3.83777928352
5,5.75,3.89810943604
5,5.0,3.97398972511
5,2.0,3.84162998199
5,4.375,3.84843611717
5,5.0,3.83534359932
5,2.5,3.79960250854
